"","R.Condition","R.FileName","R.ProteinGroupsIdentified","R.Replicate","PG.FastaFiles","PG.Genes","PG.Organisms","PG.ProteinAccessions","PG.ProteinDescriptions","PG.ProteinNames","PG.Coverage","PG.Cscore..Run.Wise.","PG.IsSingleHit","PG.NrOfStrippedSequencesIdentified","PG.PEP..Run.Wise.","PG.QValue..Run.Wise.","PG.RunEvidenceCount","PG.MS1Quantity","PG.MS2Quantity","PG.Quantity"
"176","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","MLST8","Homo sapiens","A0A0A0MR05;H3BM50;H3BN58;H3BPT1;H3BPU5;H3BR25;H3BSZ4;Q9BVC4","Target of rapamycin complex subunit LST8;Target of rapamycin complex subunit LST8;Target of rapamycin complex subunit LST8 (Fragment);Target of rapamycin complex subunit LST8;Target of rapamycin complex subunit LST8;Target of rapamycin complex subunit LST8 (Fragment);Target of rapamycin complex subunit LST8 (Fragment);Target of rapamycin complex subunit LST8","A0A0A0MR05_HUMAN;H3BM50_HUMAN;H3BN58_HUMAN;H3BPT1_HUMAN;H3BPU5_HUMAN;H3BR25_HUMAN;H3BSZ4_HUMAN;LST8_HUMAN","5.5%;15.5%;8.9%;9.1%;13.7%;10.8%;6.5%;5.5%",26.942537,"False",1,0.0350296050310135,0.00246206297938547,4,248.710998535156,15.233850479126,248.710998535156
"177","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","USP19","Homo sapiens","A0A0A0MR08;A0A8I5KXK1","ubiquitinyl hydrolase 1","A0A0A0MR08_HUMAN;A0A8I5KXK1_HUMAN","1.3%;1.3%",17.08736,"False",1,0.257477968931198,0.0226851977053141,1,17.0323657989502,13.2391986846924,17.0323657989502
"178","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","GNAS","Homo sapiens","A0A0A0MR13;A0A590UJF0;A0A590UJQ9;A0A590UJS2;A0A590UK28;A0A7I2V5R6;B0AZR9;P63092;Q5JWE9;Q5JWF2","Guanine nucleotide-binding protein G(s) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Guanine nucleotide-binding protein G(s) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas","A0A0A0MR13_HUMAN;A0A590UJF0_HUMAN;A0A590UJQ9_HUMAN;A0A590UJS2_HUMAN;A0A590UK28_HUMAN;A0A7I2V5R6_HUMAN;B0AZR9_HUMAN;GNAS2_HUMAN;Q5JWE9_HUMAN;GNAS1_HUMAN","26.8%;30.3%;28.9%;26.4%;30.2%;9.3%;29%;24.6%;9.5%;9.4%",45.231556,"False",7,1.15854704302309e-11,0.000191993018453327,9,366.699829101562,83.8568267822266,366.699829101562
"179","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","MADD","Homo sapiens","A0A0A0MRB5","MAP kinase-activating death domain protein","A0A0A0MRB5_HUMAN","7.4%",41.52965,"False",7,3.34203242857711e-09,0.000251133975427858,9,76.435173034668,26.4285411834717,76.435173034668
"180","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ASAP1","Homo sapiens","A0A0A0MRE5;Q9ULH1","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1;Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1","A0A0A0MRE5_HUMAN;ASAP1_HUMAN","31.6%;31.4%",46.183857,"False",26,1.15854704302309e-11,0.000167219185334972,37,953.34228515625,119.734886169434,953.34228515625
"181","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","AKAP9","Homo sapiens","A0A0A0MRF6;A0A7P0T8N5;A0A7P0T928;A0A7P0T939;A0A7P0T9A9;A0A7P0TAA2;A0A7P0TAD6;A0A7P0TAX3;A0A7P0TBH8;A0A7P0TBI4;A0A7P0Z4N5;A0A7P0Z4Q5;Q99996","A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchoring protein 9;A-kinase anchor protein 9","A0A0A0MRF6_HUMAN;A0A7P0T8N5_HUMAN;A0A7P0T928_HUMAN;A0A7P0T939_HUMAN;A0A7P0T9A9_HUMAN;A0A7P0TAA2_HUMAN;A0A7P0TAD6_HUMAN;A0A7P0TAX3_HUMAN;A0A7P0TBH8_HUMAN;A0A7P0TBI4_HUMAN;A0A7P0Z4N5_HUMAN;A0A7P0Z4Q5_HUMAN;AKAP9_HUMAN","0.4%;0.4%;0.4%;0.5%;0.4%;0.5%;0.4%;0.4%;0.4%;0.4%;0.4%;0.4%;0.4%",24.436235,"False",2,0.0749077498912811,0.00638421530528137,2,1522.23828125,342.842529296875,1522.23828125
"182","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SNX6","Homo sapiens","A0A0A0MRI2;Q9UNH7","Sorting nexin;Sorting nexin-6","A0A0A0MRI2_HUMAN;SNX6_HUMAN","22.7%;23.4%",49.671104,"False",8,1.15854704302309e-11,4.47178103181938e-05,8,163.746078491211,75.6460723876953,163.746078491211
"183","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CDC42BPA","Homo sapiens","A0A0A0MRJ0;A0A0A0MRJ1;Q5VT25","non-specific serine/threonine protein kinase;non-specific serine/threonine protein kinase;Serine/threonine-protein kinase MRCK alpha","A0A0A0MRJ0_HUMAN;A0A0A0MRJ1_HUMAN;MRCKA_HUMAN","2.8%;2.5%;2.7%",40.749104,"False",5,1.64488902498761e-08,0.000274237731159836,5,318.166259765625,105.914863586426,318.166259765625
"184","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","F5","Homo sapiens","A0A0A0MRJ7;P12259","Coagulation factor V","A0A0A0MRJ7_HUMAN;FA5_HUMAN","33%;33.1%",49.405087,"False",62,1.15854704302309e-11,5.08226344272151e-05,142,14735.8330078125,4827.73046875,14735.8330078125
"185","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ABI1","Homo sapiens","A0A0A0MRT6;B6VEX4;Q8IZP0","Abl interactor 1","A0A0A0MRT6_HUMAN;B6VEX4_HUMAN;ABI1_HUMAN","19.6%;23.7%;18.3%",48.66016,"False",7,1.15854704302309e-11,7.22978648829732e-05,12,459.749755859375,120.117607116699,459.749755859375
"186","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","WRAP73","Homo sapiens","A0A0A0MRV3;Q9P2S5","WD repeat containing, antisense to TP73;WD repeat-containing protein WRAP73","A0A0A0MRV3_HUMAN;WRP73_HUMAN","2.1%;2%",26.376791,"False",1,0.0422567836940289,0.00314485843821588,1,5384.2939453125,239.648391723633,5384.2939453125
"187","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGHG1","Homo sapiens","A0A0A0MS07","Immunoglobulin heavy constant gamma 1 (G1m marker) (Fragment)","A0A0A0MS07_HUMAN","4.4%",36.22403,"True",1,0.000229286757530645,0.000503524897678495,1,1670.40991210938,528.078857421875,1670.40991210938
"188","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGHD","Homo sapiens","A0A0A0MS09;P01880","Immunoglobulin heavy constant delta (Fragment);Immunoglobulin heavy constant delta","A0A0A0MS09_HUMAN;IGHD_HUMAN","35.6%;35.6%",54.518692,"False",10,8.20594215640111e-25,4.07965653252674e-07,20,8688.041015625,2103.10546875,8688.041015625
"189","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGHV1-45","Homo sapiens","A0A0A0MS14","Immunoglobulin heavy variable 1-45","HV145_HUMAN","9.4%",50.856804,"True",1,2.1767482709062e-19,1.93886586776237e-05,2,1619.05639648438,410.868225097656,1619.05639648438
"190","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGHV3-49","Homo sapiens","A0A0A0MS15","Immunoglobulin heavy variable 3-49","HV349_HUMAN","37%",42.61967,"False",4,3.19517301505812e-10,0.000230247394292263,5,10052.9267578125,4158.46923828125,10052.9267578125
"191","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","COG4","Homo sapiens","A0A0A0MS45;A0A6I8PIQ6;J3KNI1;Q9H9E3","Conserved oligomeric Golgi complex subunit 4","A0A0A0MS45_HUMAN;A0A6I8PIQ6_HUMAN;J3KNI1_HUMAN;COG4_HUMAN","2%;2%;1.9%;1.9%",22.95053,"False",1,0.105143696069717,0.009270110550085,1,46.8874549865723,117.731643676758,46.8874549865723
"192","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","GSN","Homo sapiens","A0A0A0MS51","Gelsolin","A0A0A0MS51_HUMAN","2.5%",14.825291,"True",1,0.387879699468613,0.0308358399362331,1,244.971496582031,167.517730712891,244.971496582031
"193","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","EXOC7","Homo sapiens","A0A0A0MSB8;Q9UPT5","Exocyst complex component 7","A0A0A0MSB8_HUMAN;EXOC7_HUMAN","13.3%;12.5%",32.891308,"False",6,0.00445530936121941,0.000747400405551954,7,200.346038818359,21.8497505187988,200.346038818359
"194","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","HADH","Homo sapiens","A0A0A0MSE2;E9PF18;Q16836","3-hydroxyacyl-CoA dehydrogenase;Hydroxyacyl-CoA dehydrogenase;Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial","A0A0A0MSE2_HUMAN;E9PF18_HUMAN;HCDH_HUMAN","65%;52.8%;65.6%",56.534187,"False",13,8.01527842761744e-28,3.57990026094837e-08,20,635.277709960938,186.942947387695,635.277709960938
"195","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","C1QB","Homo sapiens","A0A0A0MSV6;A0A8Q3SI33;A0A8Q3WM25;D6R934;P02746","Complement C1q B chain (Fragment);Complement C1q B chain;Complement C1q B chain;Complement C1q B chain;Complement C1q subcomponent subunit B","A0A0A0MSV6_HUMAN;A0A8Q3SI33_HUMAN;A0A8Q3WM25_HUMAN;D6R934_HUMAN;C1QB_HUMAN","29.4%;27%;24.2%;26.7%;26.5%",49.95053,"False",5,8.55073715826105e-13,3.6589640320287e-05,17,3950.72827148438,2562.22412109375,3950.72827148438
"196","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TAPBP","Homo sapiens","A0A0A0MSV9;A0A0G2JH37;A0A0G2JKZ1;A0A8V8TP24;A0A8V8TQC5;A2AB90;O15533","Tapasin","A0A0A0MSV9_HUMAN;A0A0G2JH37_HUMAN;A0A0G2JKZ1_HUMAN;A0A8V8TP24_HUMAN;A0A8V8TQC5_HUMAN;A2AB90_HUMAN;TPSN_HUMAN","15.3%;16.5%;17.2%;15.7%;16.8%;16.5%;17.2%",37.674713,"False",4,1.09114416773082e-05,0.000421731075971522,6,471.172027587891,173.942123413086,471.172027587891
"197","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TK2","Homo sapiens","A0A0A0MSY7;A0A7P0MLU2;A0A7P0PE46;H3BP77;O00142","Thymidine kinase 2, mitochondrial;Thymidine kinase 2;Thymidine kinase 2 (Fragment);Thymidine kinase 2;Thymidine kinase 2, mitochondrial","A0A0A0MSY7_HUMAN;A0A7P0MLU2_HUMAN;A0A7P0PE46_HUMAN;H3BP77_HUMAN;KITM_HUMAN","5.5%;7.7%;7.3%;5.7%;6%",49.868927,"False",2,2.89344308061767e-12,3.89674532574509e-05,2,230.040420532227,79.5998077392578,230.040420532227
"198","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ATP1A3;;ATP1A3;ATP1A3","Homo sapiens","A0A0A0MT26;A0A2R8YEY8;M0R116;P13637","ATPase Na+/K+ transporting subunit alpha 3;Sodium/potassium-transporting ATPase subunit alpha;Sodium/potassium-transporting ATPase subunit alpha;Sodium/potassium-transporting ATPase subunit alpha-3","A0A0A0MT26_HUMAN;A0A2R8YEY8_HUMAN;M0R116_HUMAN;AT1A3_HUMAN","1.3%;1.6%;1.6%;1.6%",31.379042,"True",1,0.0053877248428762,0.000870832412070544,1,114.250595092773,22.8773727416992,114.250595092773
"199","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","LIPA","Homo sapiens","A0A0A0MT32;P38571","Lipase A, lysosomal acid type;Lysosomal acid lipase/cholesteryl ester hydrolase","A0A0A0MT32_HUMAN;LICH_HUMAN","20.5%;14.5%",34.731926,"False",4,0.00178562011569738,0.000600744451338183,4,210.060348510742,97.0289840698242,210.060348510742
"200","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",3535,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PRXL2B","Homo sapiens","A0A0A0MT35;A0A2P0CTB1;Q8TBF2","Prostamide/prostaglandin F synthase","A0A0A0MT35_HUMAN;A0A2P0CTB1_HUMAN;PXL2B_HUMAN","26.8%;28.9%;33.3%",46.08277,"False",4,1.15854704302309e-11,0.000170156295952406,8,138.132202148438,30.8386306762695,138.132202148438
"201","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SERPINB6","Homo sapiens","A0A024QZX5;A0A087X1N8","Serpin B6","A0A024QZX5_HUMAN;A0A087X1N8_HUMAN","5.3%;5.1%",45.448887,"True",1,4.78134025427845e-13,2.92175212272148e-28,1,208.877563476562,75.3628158569336,208.877563476562
"202","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","DNAJC25-GNG10;GNG10","Homo sapiens","A0A024R161;P50151","Guanine nucleotide-binding protein subunit gamma;Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10","A0A024R161_HUMAN;GBG10_HUMAN","9.8%;22.1%",48.818886,"True",1,3.00430754399618e-16,4.27208101117076e-36,1,2437.4560546875,3304.09106445312,2437.4560546875
"203","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TMA7B;TMA7","Homo sapiens","A0A024R1R8;Q9Y2S6","Translation machinery-associated protein 7B;Translation machinery-associated protein 7","TMA7B_HUMAN;TMA7_HUMAN","14.1%;14.1%",46.158695,"True",1,1.08966045279761e-13,7.7991174902819e-30,1,596.590087890625,696.160888671875,596.590087890625
"204","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","HDLBP","Homo sapiens","A0A024R4E5;Q00341","High density lipoprotein binding protein;Vigilin","A0A024R4E5_HUMAN;VIGLN_HUMAN","36.8%;36.8%",49.588024,"False",36,5.26113769497246e-17,5.50764453424422e-38,41,1320.14453125,502.269409179688,1320.14453125
"205","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","EHD1","Homo sapiens","A0A024R571;Q9H4M9","EH domain containing 1;EH domain-containing protein 1","A0A024R571_HUMAN;EHD1_HUMAN","74.6%;76.6%",53.165543,"False",31,2.34112130477096e-20,1.19179439915757e-46,49,7994.94677734375,5480.5888671875,7994.94677734375
"206","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SERPINA1","Homo sapiens","A0A024R6N5","Serpin family A member 1","A0A024R6N5_HUMAN","5.7%",43.0836,"False",2,4.78948651572164e-11,2.32184782334686e-23,4,16481.642578125,3957.92700195312,16481.642578125
"207","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PSMA2","Homo sapiens","A0A024RA52;P25787","Proteasome subunit alpha type;Proteasome subunit alpha type-2","A0A024RA52_HUMAN;PSA2_HUMAN","59.4%;59.4%",52.939583,"False",10,3.71906574946693e-20,4.13770146961604e-46,15,1287.49291992188,513.781127929688,1287.49291992188
"208","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SEPTIN7","Homo sapiens","A0A024RA87","Septin","A0A024RA87_HUMAN","2.3%",31.23449,"True",1,0.000951145077124238,1.60730807327778e-06,1,6804.8349609375,3950.07690429688,6804.8349609375
"209","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","NUDT4B;NUDT4","Homo sapiens","A0A024RBG1;Q9NZJ9","Diphosphoinositol polyphosphate phosphohydrolase NUDT4B;Diphosphoinositol polyphosphate phosphohydrolase 2","NUD4B_HUMAN;NUDT4_HUMAN","7.7%;7.8%",45.26282,"True",1,6.99030189201671e-13,7.41370987547749e-28,2,675.02880859375,178.917861938477,675.02880859375
"210","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SLC22A18","Homo sapiens","A0A024RCG2;A0A0J9YWM3;E9PRM7;Q96BI1","Solute carrier family 22 (Organic cation transporter), member 18, isoform CRA_a;Solute carrier family 22 member 18;Solute carrier family 22 member 18;Solute carrier family 22 member 18","A0A024RCG2_HUMAN;A0A0J9YWM3_HUMAN;E9PRM7_HUMAN;S22AI_HUMAN","5.7%;7.4%;7.4%;5.7%",32.872982,"False",2,0.000136325528728776,5.45866664693993e-08,2,229.771682739258,148.576690673828,229.771682739258
"211","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","BAG6","Homo sapiens","A0A024RCM4;A0A0G2JK23;A0A7I2V508;A0A7P0MQS5;P46379","Large proline-rich protein BAG6","A0A024RCM4_HUMAN;A0A0G2JK23_HUMAN;A0A7I2V508_HUMAN;A0A7P0MQS5_HUMAN;BAG6_HUMAN","26.6%;26.5%;25.6%;27.3%;26.5%",51.682434,"False",22,5.19094970359756e-19,4.2940554684332e-43,31,3373.55395507812,1339.99096679688,3373.55395507812
"212","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ATP11C","Homo sapiens","A0A067XG54;A0A804HIW2;Q8NB49","Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase IG","A0A067XG54_HUMAN;A0A804HIW2_HUMAN;AT11C_HUMAN","11.3%;11.2%;11.1%",48.103508,"False",9,1.51890339854379e-15,2.31303396288238e-34,10,309.154541015625,146.761459350586,309.154541015625
"213","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TJAP1","Homo sapiens","A0A075B6G8;E2QRK7;Q5JTD0","Tight junction associated protein 1 (Fragment);Tight junction associated protein 1 (Fragment);Tight junction-associated protein 1","A0A075B6G8_HUMAN;E2QRK7_HUMAN;TJAP1_HUMAN","10%;5.2%;1.8%",34.77607,"True",1,1.3659202522831e-05,3.81926216022989e-10,1,950.591369628906,274.947875976562,950.591369628906
"214","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV3-7","Homo sapiens","A0A075B6H7","Probable non-functional immunoglobulin kappa variable 3-7","KV37_HUMAN","15.5%",39.835358,"True",1,1.28030244184174e-08,1.63361365786979e-17,2,1027.95031738281,442.665161132812,1027.95031738281
"215","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV8-61","Homo sapiens","A0A075B6I0","Immunoglobulin lambda variable 8-61","LV861_HUMAN","14.8%",41.502644,"False",2,8.10560840669439e-10,2.19863111679656e-20,4,1635.75952148438,1252.71154785156,1635.75952148438
"216","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV1-50","Homo sapiens","A0A075B6I6","Probable non-functional immunoglobulin lambda variable 1-50","LV150_HUMAN","10.2%",33.99266,"True",1,3.51579365087673e-05,3.34372601977645e-09,1,662.808288574219,234.6064453125,662.808288574219
"217","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV7-46;IGLV7-43","Homo sapiens","A0A075B6I9;P04211","Immunoglobulin lambda variable 7-46;Immunoglobulin lambda variable 7-43","LV746_HUMAN;LV743_HUMAN","13.7%;13.7%",34.370052,"False",2,2.23105762415798e-05,1.20206778133728e-09,2,2844.15747070312,1749.98901367188,2844.15747070312
"218","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV5-37","Homo sapiens","A0A075B6J1","Immunoglobulin lambda variable 5-37","LV537_HUMAN","8.9%",25.984169,"True",1,0.0286077950149775,0.000402064005682642,1,285.946166992188,71.8807220458984,285.946166992188
"219","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV2-33","Homo sapiens","A0A075B6J2","Probable non-functional immunoglobulin lambda variable 2-33","LV233_HUMAN","11%",36.12687,"False",1,2.55615759670036e-06,6.36683140610255e-12,1,1127.43237304688,104.010108947754,1127.43237304688
"220","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV2-18","Homo sapiens","A0A075B6J9","Immunoglobulin lambda variable 2-18","LV218_HUMAN","24.6%",45.55701,"False",2,3.82872851261915e-13,1.69534528080124e-28,3,1172.00329589844,1211.55932617188,1172.00329589844
"221","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-12","Homo sapiens","A0A075B6K2","Immunoglobulin lambda variable 3-12","LV312_HUMAN","13.9%",40.62887,"True",1,3.54503870703127e-09,7.57897853044312e-19,1,534.644592285156,114.168121337891,534.644592285156
"222","ENRplus","20250917_jlb_PAcer_CERES_ENRplushumPlasma1_300ng_60min_DIApasef_Wat25cmBEH_1",5015,1,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-9","Homo sapiens","A0A075B6K5","Immunoglobulin lambda variable 3-9","LV39_HUMAN","16.5%",47.8357,"False",2,2.77613015583524e-15,1.00659824949724e-33,2,1241.98571777344,802.541687011719,1241.98571777344
